Country,JobTitle,Category,CostofLivingIndex,RentIndex,CostofLivingPlusRentIndex,GroceriesIndex,RestaurantPriceIndex,LocalPurchasingPowerIndex,SalaryUSD,SalaryRoundedUSD,SalaryRangeinK
South Korea,Advertising and Promotions Manager,Advertising / Graphic Design / Events,64.4,17.1,42,83.1,32.4,90.6,58388.81,58389,50-60
South Korea,Advertising Manager,Advertising / Graphic Design / Events,64.4,17.1,42,83.1,32.4,90.6,56615.65,56616,50-60
South Korea,Advertising Operations Manager,Advertising / Graphic Design / Events,64.4,17.1,42,83.1,32.4,90.6,61045.92,61046,60-70
South Korea,Advertising Sales Director,Advertising / Graphic Design / Events,64.4,17.1,42,83.1,32.4,90.6,61756.74,61757,60-70
South Korea,Director of Events,Advertising / Graphic Design / Events,64.4,17.1,42,83.1,32.4,90.6,57769.77,57770,50-60
South Korea,Events and Promotions Manager,Advertising / Graphic Design / Events,64.4,17.1,42,83.1,32.4,90.6,55376.77,55377,50-60
South Korea,Events Director,Advertising / Graphic Design / Events,64.4,17.1,42,83.1,32.4,90.6,61313.35,61313,60-70
South Korea,Product and Brand Manager,Advertising / Graphic Design / Events,64.4,17.1,42,83.1,32.4,90.6,53691.7,53692,50-60
South Korea,Sales Promotion Manager,Advertising / Graphic Design / Events,64.4,17.1,42,83.1,32.4,90.6,55466.55,55467,50-60
South Korea,Aircraft Captain,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,57058.96,57059,50-60
South Korea,Aircraft Maintenance Manager,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,55908.9,55909,50-60
South Korea,Aircraft Pilot,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,62197.9,62198,60-70
South Korea,Aircraft Quality Assurance,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,51124.44,51124,50-60
South Korea,Airfield Management Specialist,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,54135.45,54135,50-60
South Korea,Airline Pilot,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,62995.18,62995,60-70
South Korea,Airlines Sales Director,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,71059.7,71060,70-80
South Korea,Airlines Sales Manager,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,66275.31,66275,60-70
South Korea,Airport Services Manager,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,70438.82,70439,70-80
South Korea,Aviation Manager,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,77705.7,77706,70-80
South Korea,Aviation Resources Manager,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,65743.99,65744,60-70
South Korea,Aviation Safety Manager,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,72299.17,72299,70-80
South Korea,Chief Pilot,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,62908.35,62908,60-70
South Korea,Fleet Controller,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,59098.37,59098,50-60
South Korea,Pilot,Airlines / Aviation / Aerospace / Defense,64.4,17.1,42,83.1,32.4,90.6,59273.95,59274,50-60
South Korea,Architectural Manager,Architecture,64.4,17.1,42,83.1,32.4,90.6,63528.56,63529,60-70
South Korea,Architecture Consultant,Architecture,64.4,17.1,42,83.1,32.4,90.6,61137.04,61137,60-70
South Korea,Assistant Architectural Manager,Architecture,64.4,17.1,42,83.1,32.4,90.6,58921.83,58922,50-60
South Korea,Design Manager,Architecture,64.4,17.1,42,83.1,32.4,90.6,55730.59,55731,50-60
South Korea,Facilities and Project Manager,Architecture,64.4,17.1,42,83.1,32.4,90.6,57326.69,57327,50-60
South Korea,Landscape Architect,Architecture,64.4,17.1,42,83.1,32.4,90.6,50502.08,50502,50-60
South Korea,Automotive Branch Manager,Automotive,64.4,17.1,42,83.1,32.4,90.6,57148,57148,50-60
South Korea,Automotive General Manager,Automotive,64.4,17.1,42,83.1,32.4,90.6,65921.35,65921,60-70
South Korea,Automotive Manager,Automotive,64.4,17.1,42,83.1,32.4,90.6,62375.4,62375,60-70
South Korea,AML Analyst,Banking,64.4,17.1,42,83.1,32.4,90.6,56085,56085,50-60
South Korea,Assistant Bank Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,63972.02,63972,60-70
South Korea,Bank Branch Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,64324.29,64324,60-70
South Korea,Bank Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,75577.24,75577,70-80
South Korea,Bank Operational Risk Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,74159.75,74160,70-80
South Korea,Bank Operations Head,Banking,64.4,17.1,42,83.1,32.4,90.6,75134.68,75135,70-80
South Korea,Bank Programme Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,52186.71,52187,50-60
South Korea,Bank Project Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,60071.81,60072,60-70
South Korea,Bank Propositions Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,52718.91,52719,50-60
South Korea,Bank Regional Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,76553.35,76553,70-80
South Korea,Bank Relationship Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,56883.6,56884,50-60
South Korea,Banking Business Planning Executive,Banking,64.4,17.1,42,83.1,32.4,90.6,55287.35,55287,50-60
South Korea,Capital Risk Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,73895.27,73895,70-80
South Korea,Cards Marketing Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,50947.16,50947,50-60
South Korea,Cash Management Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,66805.97,66806,60-70
South Korea,Check Processing Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,50059.51,50060,50-60
South Korea,Credit and Collections Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,55198.31,55198,50-60
South Korea,Credit Portfolio Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,76198.94,76199,70-80
South Korea,Financial Bank Planning Consultant,Banking,64.4,17.1,42,83.1,32.4,90.6,51654.72,51655,50-60
South Korea,Financial Banking Analysis Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,57681.46,57681,50-60
South Korea,Financial Banking Systems Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,54844.71,54845,50-60
South Korea,Foreign Exchange Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,59541.23,59541,50-60
South Korea,Fraud Detection Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,58033.51,58034,50-60
South Korea,Internal Bank Audit Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,71146.6,71147,70-80
South Korea,International Banking Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,82135.38,82135,80-90
South Korea,Investment Banking Analyst,Banking,64.4,17.1,42,83.1,32.4,90.6,55021.32,55021,50-60
South Korea,Loans Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,54312.06,54312,50-60
South Korea,Mortgage Development Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,51388.84,51389,50-60
South Korea,Mortgage Operations Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,69285.95,69286,60-70
South Korea,Online Banking Manager,Banking,64.4,17.1,42,83.1,32.4,90.6,70794.04,70794,70-80
South Korea,Business Development Director,Business Planning,64.4,17.1,42,83.1,32.4,90.6,60691.73,60692,60-70
South Korea,Business Development Manager,Business Planning,64.4,17.1,42,83.1,32.4,90.6,57856.01,57856,50-60
South Korea,Director of Business Development,Business Planning,64.4,17.1,42,83.1,32.4,90.6,60691.73,60692,60-70
South Korea,Director of Production Planning,Business Planning,64.4,17.1,42,83.1,32.4,90.6,52008.62,52009,50-60
South Korea,General Manager,Business Planning,64.4,17.1,42,83.1,32.4,90.6,53517.3,53517,50-60
South Korea,Manager,Business Planning,64.4,17.1,42,83.1,32.4,90.6,57856.01,57856,50-60
South Korea,Marketing and Business Development Manager,Business Planning,64.4,17.1,42,83.1,32.4,90.6,54757.73,54758,50-60
South Korea,Planning Director,Business Planning,64.4,17.1,42,83.1,32.4,90.6,56883.6,56884,50-60
South Korea,Strategy Director,Business Planning,64.4,17.1,42,83.1,32.4,90.6,56970.8,56971,50-60
South Korea,Top Research and Development Executive,Business Planning,64.4,17.1,42,83.1,32.4,90.6,62023.13,62023,60-70
South Korea,Child Development Specialist,Care Giving and Child Care,64.4,17.1,42,83.1,32.4,90.6,50856.86,50857,50-60
South Korea,Child Psychotherapist,Care Giving and Child Care,64.4,17.1,42,83.1,32.4,90.6,54135.45,54135,50-60
South Korea,Day Care Director,Care Giving and Child Care,64.4,17.1,42,83.1,32.4,90.6,60604.46,60604,60-70
South Korea,Group Home Manager,Care Giving and Child Care,64.4,17.1,42,83.1,32.4,90.6,63616.65,63617,60-70
South Korea,Physical Health and Wellness Specialist,Care Giving and Child Care,64.4,17.1,42,83.1,32.4,90.6,53691.7,53692,50-60
South Korea,Building Contracts Manager,Construction / Building / Installation,64.4,17.1,42,83.1,32.4,90.6,51211.86,51212,50-60
South Korea,Construction General Manager,Construction / Building / Installation,64.4,17.1,42,83.1,32.4,90.6,58921.83,58922,50-60
South Korea,Construction Manager,Construction / Building / Installation,64.4,17.1,42,83.1,32.4,90.6,58565.79,58566,50-60
South Korea,Construction Operations Manager,Construction / Building / Installation,64.4,17.1,42,83.1,32.4,90.6,56173.08,56173,50-60
South Korea,Construction Project Manager,Construction / Building / Installation,64.4,17.1,42,83.1,32.4,90.6,56883.6,56884,50-60
South Korea,Construction Project Manager,Construction / Building / Installation,64.4,17.1,42,83.1,32.4,90.6,58211.01,58211,50-60
South Korea,Site Leader,Construction / Building / Installation,64.4,17.1,42,83.1,32.4,90.6,52186.71,52187,50-60
South Korea,Director of Rehabilitation Services,Counseling,64.4,17.1,42,83.1,32.4,90.6,56173.08,56173,50-60
South Korea,Guidance Director,Counseling,64.4,17.1,42,83.1,32.4,90.6,52186.71,52187,50-60
South Korea,Mental Health Counselor,Counseling,64.4,17.1,42,83.1,32.4,90.6,50149.07,50149,50-60
South Korea,Psychologist,Counseling,64.4,17.1,42,83.1,32.4,90.6,59894.75,59895,50-60
South Korea,Youth Development Manager,Counseling,64.4,17.1,42,83.1,32.4,90.6,52186.71,52187,50-60
South Korea,Customer Service Country Manager,Customer Service and Call Center,64.4,17.1,42,83.1,32.4,90.6,52276.57,52277,50-60
South Korea,Director of Engineering,Engineering,64.4,17.1,42,83.1,32.4,90.6,64324.29,64324,60-70
South Korea,Engineering Production Manager,Engineering,64.4,17.1,42,83.1,32.4,90.6,57413.29,57413,50-60
South Korea,Engineering Project Director,Engineering,64.4,17.1,42,83.1,32.4,90.6,64680.32,64680,60-70
South Korea,Field Engineering Manager,Engineering,64.4,17.1,42,83.1,32.4,90.6,51743.77,51744,50-60
South Korea,Environmental and Agricultural Scientist,Environmental,64.4,17.1,42,83.1,32.4,90.6,56615.65,56616,50-60
South Korea,Environmental Economist,Environmental,64.4,17.1,42,83.1,32.4,90.6,53868.9,53869,50-60
South Korea,Environmental Health and Safety Manager,Environmental,64.4,17.1,42,83.1,32.4,90.6,59273.95,59274,50-60
South Korea,Environmental Health Practitioner,Environmental,64.4,17.1,42,83.1,32.4,90.6,63972.02,63972,60-70
South Korea,Environmental Manager,Environmental,64.4,17.1,42,83.1,32.4,90.6,57945.8,57946,50-60
South Korea,Environmental Scientist,Environmental,64.4,17.1,42,83.1,32.4,90.6,56262.2,56262,50-60
South Korea,Geologist,Environmental,64.4,17.1,42,83.1,32.4,90.6,60604.46,60604,60-70
South Korea,Senor Environmental Health Practitioner,Environmental,64.4,17.1,42,83.1,32.4,90.6,58831.6,58832,50-60
South Korea,Waste Management Manager,Environmental,64.4,17.1,42,83.1,32.4,90.6,52808.11,52808,50-60
South Korea,Business Development Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,51832,51832,50-60
South Korea,CEO,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,78146.42,78146,70-80
South Korea,Chairman of The Board,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,76906.43,76906,70-80
South Korea,Chairman Office Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,51211.86,51212,50-60
South Korea,Chief Commercial Officer,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,57856.01,57856,50-60
South Korea,Chief Corporate Officer,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,66275.31,66275,60-70
South Korea,Chief Executive Officer,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,77792.01,77792,70-80
South Korea,Chief Financial Officer,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,75842.9,75843,70-80
South Korea,Chief Investment Officer,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,58565.79,58566,50-60
South Korea,Chief Operating Officer,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,59185.34,59185,50-60
South Korea,Chief Risk Officer,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,51478.85,51479,50-60
South Korea,Client Services Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,50947.16,50947,50-60
South Korea,Commercial Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55995.8,55996,50-60
South Korea,COO,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,59452.48,59452,50-60
South Korea,Corporate Compliance Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,52008.62,52009,50-60
South Korea,Corporate Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55466.55,55467,50-60
South Korea,Country Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,61490.41,61490,60-70
South Korea,Deputy Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,58033.51,58034,50-60
South Korea,Deputy Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,56706.39,56706,50-60
South Korea,Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,62023.13,62023,60-70
South Korea,Director of Accreditation,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55110.15,55110,50-60
South Korea,Director of Operations,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55110.15,55110,50-60
South Korea,Director of Product Management,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,54491.48,54491,50-60
South Korea,Director of Project Management,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,57236.53,57237,50-60
South Korea,Director of Training and Development,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,51034.73,51035,50-60
South Korea,Distribution Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55376.77,55377,50-60
South Korea,Engagement Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,57148,57148,50-60
South Korea,Executive Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,80804.05,80804,80-90
South Korea,Executive Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,66451.78,66452,60-70
South Korea,Franchise Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,64414.07,64414,60-70
South Korea,General Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,64769.29,64769,60-70
South Korea,Global Master Data Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55466.55,55467,50-60
South Korea,Head of Investment,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55642.57,55643,50-60
South Korea,Head of Projects,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,54933.24,54933,50-60
South Korea,Head of Strategy,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,57504.11,57504,50-60
South Korea,Knowledge Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,51920.24,51920,50-60
South Korea,Management Executive,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55110.15,55110,50-60
South Korea,Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,51920.24,51920,50-60
South Korea,Managing Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,62023.13,62023,60-70
South Korea,MIS Executive,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,51478.85,51479,50-60
South Korea,Ocean Services Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,53517.3,53517,50-60
South Korea,Operational Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55287.35,55287,50-60
South Korea,Operations Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,57148,57148,50-60
South Korea,Operations Executive,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55287.35,55287,50-60
South Korea,Operations Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,58742.48,58742,50-60
South Korea,Planning Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55466.55,55467,50-60
South Korea,PMO Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,50237.23,50237,50-60
South Korea,Product Development Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,51034.73,51035,50-60
South Korea,Production Executive,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,53605.9,53606,50-60
South Korea,Production Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,56173.08,56173,50-60
South Korea,Program Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55908.9,55909,50-60
South Korea,Program Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,54046.25,54046,50-60
South Korea,Project Control Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,54312.06,54312,50-60
South Korea,Regional Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,76198.94,76199,70-80
South Korea,Regional Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,53691.7,53692,50-60
South Korea,Relationship Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,50415.91,50416,50-60
South Korea,Risk and Capital Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,62552.53,62553,60-70
South Korea,Supply Chain Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,54135.45,54135,50-60
South Korea,Technical Director,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,52276.57,52277,50-60
South Korea,Technical Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,51388.84,51389,50-60
South Korea,Territory Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,52718.91,52719,50-60
South Korea,Vice President,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,63174.23,63174,60-70
South Korea,Zone Manager,Executive and Management,64.4,17.1,42,83.1,32.4,90.6,55287.35,55287,50-60
South Korea,Clinical Facilities Planning Manager,Facilities / Maintenance / Repair,64.4,17.1,42,83.1,32.4,90.6,50947.16,50947,50-60
South Korea,Facilities Director,Facilities / Maintenance / Repair,64.4,17.1,42,83.1,32.4,90.6,54312.06,54312,50-60
South Korea,Director of Manufacturing,Factory and Manufacturing,64.4,17.1,42,83.1,32.4,90.6,60869.68,60870,60-70
South Korea,Industrial Production Manager,Factory and Manufacturing,64.4,17.1,42,83.1,32.4,90.6,55553.23,55553,50-60
South Korea,Manufacturing Manager,Factory and Manufacturing,64.4,17.1,42,83.1,32.4,90.6,55376.77,55377,50-60
South Korea,Operations Manager,Factory and Manufacturing,64.4,17.1,42,83.1,32.4,90.6,50237.23,50237,50-60
South Korea,Plant Manager,Factory and Manufacturing,64.4,17.1,42,83.1,32.4,90.6,52276.57,52277,50-60
South Korea,Product Manager,Factory and Manufacturing,64.4,17.1,42,83.1,32.4,90.6,50502.08,50502,50-60
South Korea,Production Director,Factory and Manufacturing,64.4,17.1,42,83.1,32.4,90.6,60250.12,60250,60-70
South Korea,Production Manager,Factory and Manufacturing,64.4,17.1,42,83.1,32.4,90.6,56615.65,56616,50-60
South Korea,Technology Development Manager,Factory and Manufacturing,64.4,17.1,42,83.1,32.4,90.6,56795,56795,50-60
South Korea,Fashion Design Manager,Fashion and Apparel,64.4,17.1,42,83.1,32.4,90.6,53338.76,53339,50-60
South Korea,Freelance Fashion Stylist,Fashion and Apparel,64.4,17.1,42,83.1,32.4,90.6,50680.02,50680,50-60
South Korea,Product Development Manager,Fashion and Apparel,64.4,17.1,42,83.1,32.4,90.6,66716.78,66717,60-70
South Korea,Supply Chain Manager,Fashion and Apparel,64.4,17.1,42,83.1,32.4,90.6,60427.11,60427,60-70
South Korea,Day Spa Manager,Fitness / Hair / Beauty,64.4,17.1,42,83.1,32.4,90.6,50680.02,50680,50-60
South Korea,Sport and Recreation Manager,Fitness / Hair / Beauty,64.4,17.1,42,83.1,32.4,90.6,54667.58,54668,50-60
South Korea,Cluster Director,Food / Hospitality / Tourism / Catering,64.4,17.1,42,83.1,32.4,90.6,52985.16,52985,50-60
South Korea,Fleet Manager,Food / Hospitality / Tourism / Catering,64.4,17.1,42,83.1,32.4,90.6,57148,57148,50-60
South Korea,Hospitality Director,Food / Hospitality / Tourism / Catering,64.4,17.1,42,83.1,32.4,90.6,68578.02,68578,60-70
