Country,JobTitle,Category,CostofLivingIndex,RentIndex,CostofLivingPlusRentIndex,GroceriesIndex,RestaurantPriceIndex,LocalPurchasingPowerIndex,SalaryRange
Greece,Physician - Neurology,Health and Medical,54.2,13.6,34.9,47.9,52.9,42.1,90-100
Lithuania,Chief Executive Officer,Executive and Management,48.4,15.8,32.9,43.6,45.1,61.8,90-100
Luxembourg,Relationship Manager,Executive and Management,65.3,42.4,54.4,65.1,69.4,148.9,90-100
Luxembourg,Territory Manager,Executive and Management,65.3,42.4,54.4,65.1,69.4,148.9,90-100
Malta,Environmental Manager,Environmental,55.1,25.3,40.9,49.9,57.5,58.3,90-100
Malta,Deputy Director,Executive and Management,55.1,25.3,40.9,49.9,57.5,58.3,90-100
Netherlands,Government Affairs Representative,Government and Defence,64.3,34.5,50.2,57.4,61,103.3,90-100
Netherlands,Cardiovascular Technologist,Health and Medical,64.3,34.5,50.2,57.4,61,103.3,90-100
Netherlands,Infection Preventionist,Health and Medical,64.3,34.5,50.2,57.4,61,103.3,90-100
Netherlands,Import and Procurement Manager,Import and Export,64.3,34.5,50.2,57.4,61,103.3,90-100
Netherlands,Assistant Pharmacy Director,Pharmaceutical and Biotechnology,64.3,34.5,50.2,57.4,61,103.3,90-100
Portugal,Physician - Hematology / Oncology,Health and Medical,46.6,25.4,36.5,42.9,37.9,46.5,90-100
Portugal,Physician - Sports Medicine,Health and Medical,46.6,25.4,36.5,42.9,37.9,46.5,90-100
Slovakia,Physician - Urology,Health and Medical,47.9,15.1,32.4,45.1,35.5,55.8,90-100
Costa Rica,Chief Product Officer,Marketing,53.6,16.5,36,54.2,44.1,37,90-100
Costa Rica,Community Development Manager,Real Estate,53.6,16.5,36,54.2,44.1,37,90-100
Switzerland,Document Management Specialist,Administration / Reception / Secretarial,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Executive Officer,Administration / Reception / Secretarial,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Graphics Artist,Advertising / Graphic Design / Events,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Business Support Specialist,Customer Service and Call Center,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Fabrication Specialist,Engineering,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Clinic Assistant,Health and Medical,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Company Nurse,Health and Medical,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Dental Laboratory Technician,Health and Medical,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Human Resources Administration Specialist,Human Resources,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Data Entry Supervisor,Information Technology,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Quality Management Officer,Quality Control and Compliance,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Retail Salesperson,Sales Retail and Wholesale,112.2,52.8,84,116.7,104.1,118.9,90-100
Switzerland,Sales Representative,Sales Retail and Wholesale,112.2,52.8,84,116.7,104.1,118.9,90-100
Oman,Director of Business Development,Business Planning,44.4,13.3,29.7,39.5,33.5,109.6,90-100
Oman,Government Affairs Director,Government and Defence,44.4,13.3,29.7,39.5,33.5,109.6,90-100
Oman,Pharmaceutical Researcher,Pharmaceutical and Biotechnology,44.4,13.3,29.7,39.5,33.5,109.6,90-100
Oman,Supply Chain Manager,Purchasing and Inventory,44.4,13.3,29.7,39.5,33.5,109.6,90-100
United States,Director of Graphic Design,Advertising / Graphic Design / Events,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Genetic Engineer,Engineering,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Preschool Education Administrator,Teaching / Education,72.9,44.7,59.5,74.2,68.4,120.9,90-100
Saudi Arabia,Business Development Director,Business Planning,47.4,12.2,30.7,40.8,32.9,105.1,90-100
Saudi Arabia,Correctional Treatment Specialist,Health and Medical,47.4,12.2,30.7,40.8,32.9,105.1,90-100
Saudi Arabia,Physician - Pain Medicine,Health and Medical,47.4,12.2,30.7,40.8,32.9,105.1,90-100
Saudi Arabia,Radiographer,Health and Medical,47.4,12.2,30.7,40.8,32.9,105.1,90-100
Saudi Arabia,Marketing and Sales Head,Marketing,47.4,12.2,30.7,40.8,32.9,105.1,90-100
Saudi Arabia,Media Program Director,Media / Broadcasting / Arts / Entertainment,47.4,12.2,30.7,40.8,32.9,105.1,90-100
Saudi Arabia,Chief Technologist,Science and Technical Services,47.4,12.2,30.7,40.8,32.9,105.1,90-100
Austria,Deputy CFO,Accounting and Finance,66.8,23.7,46.4,64.8,59,84.4,90-100
Austria,Investment Advisor,Accounting and Finance,66.8,23.7,46.4,64.8,59,84.4,90-100
Austria,Aviation Resources Manager,Airlines / Aviation / Aerospace / Defense,66.8,23.7,46.4,64.8,59,84.4,90-100
Belgium,Equipment Engineering Manager,Engineering,63,21.4,43.3,56.1,67.8,90.7,90-100
Belgium,Legal Consultant,Legal,63,21.4,43.3,56.1,67.8,90.7,90-100
Finland,Planning Director,Executive and Management,65.5,20.8,44.3,61.6,63.8,97.3,90-100
Finland,Executive Human Capital Management,Human Resources,65.5,20.8,44.3,61.6,63.8,97.3,90-100
Luxembourg,Life Sciences Analyst,Science and Technical Services,65.3,42.4,54.4,65.1,69.4,148.9,90-100
Malta,Human Resources Manager,Human Resources,55.1,25.3,40.9,49.9,57.5,58.3,90-100
Malta,Chief Product Officer,Marketing,55.1,25.3,40.9,49.9,57.5,58.3,90-100
Malta,Ecologist,Science and Technical Services,55.1,25.3,40.9,49.9,57.5,58.3,90-100
Malta,Professor - History,Teaching / Education,55.1,25.3,40.9,49.9,57.5,58.3,90-100
Netherlands,Director of Talent Acquisition,Human Resources,64.3,34.5,50.2,57.4,61,103.3,90-100
Qatar,Bank Branch Manager,Banking,55,40.4,48.1,44.3,49.5,127.4,90-100
Qatar,Director of Engineering,Engineering,55,40.4,48.1,44.3,49.5,127.4,90-100
Qatar,Marketing and Sales Head,Marketing,55,40.4,48.1,44.3,49.5,127.4,90-100
Qatar,Pharmaceutical Sales Manager,Pharmaceutical and Biotechnology,55,40.4,48.1,44.3,49.5,127.4,90-100
Norway,Aircraft Maintenance Manager,Airlines / Aviation / Aerospace / Defense,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,Environmental Scientist,Environmental,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,Chief Commercial Officer,Executive and Management,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,COO,Executive and Management,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,Industrial Production Manager,Factory and Manufacturing,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,Supply Chain Manager,Fashion and Apparel,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,Epidemiologist,Health and Medical,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,Brand Executive,Marketing,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,Chief Product Officer,Marketing,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,Recreation Director,Recreation and Sports,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,Forensic Scientist,Science and Technical Services,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,Physical Scientist,Science and Technical Services,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Norway,Social Scientist,Science and Technical Services,79.2,27.8,54.8,77.5,75.9,94.9,90-100
Thailand,Physician - Gastroenterology,Health and Medical,36,12.4,24.8,41,18.4,32.9,90-100
Thailand,Radiation Therapist,Health and Medical,36,12.4,24.8,41,18.4,32.9,90-100
Denmark,Aerospace Engineer,Airlines / Aviation / Aerospace / Defense,75.2,28.6,53.1,65,82.6,103.3,90-100
Denmark,Planning Manager,Factory and Manufacturing,75.2,28.6,53.1,65,82.6,103.3,90-100
Denmark,Client Delivery Manager,Information Technology,75.2,28.6,53.1,65,82.6,103.3,90-100
France,Automotive General Manager,Automotive,66,22.3,45.3,68.6,57.9,83.4,90-100
France,Top Research and Development Executive,Business Planning,66,22.3,45.3,68.6,57.9,83.4,90-100
France,Public Health Analyst,Health and Medical,66,22.3,45.3,68.6,57.9,83.4,90-100
France,Director of Real Estate,Real Estate,66,22.3,45.3,68.6,57.9,83.4,90-100
Bahamas,Podiatrist,Health and Medical,88.5,41.8,66.3,80.5,80.4,38,90-100
Bahamas,Brand Director,Marketing,88.5,41.8,66.3,80.5,80.4,38,90-100
Bahamas,Pharmaceutical Supply Chain Manager,Pharmaceutical and Biotechnology,88.5,41.8,66.3,80.5,80.4,38,90-100
United States,Internal Auditor,Accounting and Finance,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Art Director,Advertising / Graphic Design / Events,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Treasury Operations Officer,Banking,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Solar Engineer,Engineering,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Account Coordinator,Executive and Management,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Data Visualisation Analyst,Information Technology,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Delivery Manager,Information Technology,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Salesforce Administrator,Information Technology,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,SharePoint Administrator,Information Technology,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Outreach Specialist,Marketing,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,CAS Engineer,Media / Broadcasting / Arts / Entertainment,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Photography Production Supervisor,Photography,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Government Relations Officer,Public Relations,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Instructor,Teaching / Education,72.9,44.7,59.5,74.2,68.4,120.9,90-100
Taiwan,Managing Director,Executive and Management,49,13.7,32.2,61.8,24.8,80,90-100
Taiwan,Town Planner,Real Estate,49,13.7,32.2,61.8,24.8,80,90-100
Venezuela,Financial Director,Accounting and Finance,39.4,5.7,23.4,38.3,38.5,12.6,90-100
Venezuela,Biochemist,Science and Technical Services,39.4,5.7,23.4,38.3,38.5,12.6,90-100
South Korea,Physician - Gastroenterology,Health and Medical,64.4,17.1,42,83.1,32.4,90.6,90-100
South Korea,Psychololgist,Health and Medical,64.4,17.1,42,83.1,32.4,90.6,90-100
Austria,Assistant Bank Manager,Banking,66.8,23.7,46.4,64.8,59,84.4,90-100
Belgium,Executive Account Analyst,Banking,63,21.4,43.3,56.1,67.8,90.7,90-100
Belgium,Order Processing Manager,Factory and Manufacturing,63,21.4,43.3,56.1,67.8,90.7,90-100
Belgium,Nuclear Medical Technician,Health and Medical,63,21.4,43.3,56.1,67.8,90.7,90-100
Belgium,Risk Analyst,Insurance,63,21.4,43.3,56.1,67.8,90.7,90-100
Belgium,Content Marketing Strategist,Marketing,63,21.4,43.3,56.1,67.8,90.7,90-100
Belgium,Clinical Research Associate,Pharmaceutical and Biotechnology,63,21.4,43.3,56.1,67.8,90.7,90-100
Belgium,Quality and Safety Site Leader,Quality Control and Compliance,63,21.4,43.3,56.1,67.8,90.7,90-100
Belgium,Trade Marketing Officer,Sales Retail and Wholesale,63,21.4,43.3,56.1,67.8,90.7,90-100
Finland,Network and Infrastructure Manager,Information Technology,65.5,20.8,44.3,61.6,63.8,97.3,90-100
Italy,Deputy CFO,Accounting and Finance,58.9,21.1,41,56.8,55,62.8,90-100
Lithuania,Bank Manager,Banking,48.4,15.8,32.9,43.6,45.1,61.8,90-100
Lithuania,Ophthalmologist,Health and Medical,48.4,15.8,32.9,43.6,45.1,61.8,90-100
Lithuania,Physician - CCU,Health and Medical,48.4,15.8,32.9,43.6,45.1,61.8,90-100
Lithuania,Judge Advocate,Legal,48.4,15.8,32.9,43.6,45.1,61.8,90-100
Malta,Quality Assurance Executive,Quality Control and Compliance,55.1,25.3,40.9,49.9,57.5,58.3,90-100
Montenegro,Psychololgist,Health and Medical,40.9,16.6,29.4,36.3,35.6,41.8,90-100
Netherlands,Financial Project Manager,Accounting and Finance,64.3,34.5,50.2,57.4,61,103.3,90-100
Netherlands,Technical Manager,Science and Technical Services,64.3,34.5,50.2,57.4,61,103.3,90-100
Guernsey,Cash Management Officer,Accounting and Finance,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Graphics Design Supervisor,Advertising / Graphic Design / Events,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Customer Solutions Representative,Customer Service and Call Center,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Corrosion Engineer,Engineering,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Equipment Engineer,Engineering,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,HVAC Supervisor,Engineering,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Piping Engineer,Engineering,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Structural Analysis Engineer,Engineering,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Supply Chain Specialist,Engineering,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Water Treatment Superintendent,Environmental,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Supervisor of Food Services,Food / Hospitality / Tourism / Catering,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,MDS Coordinator,Health and Medical,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Mental Health Nurse,Health and Medical,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Talent Acquisition Specialist,Human Resources,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Product Planner,Media / Broadcasting / Arts / Entertainment,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Mining Project Administrator,Oil / Gas / Energy / Mining,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Mining Project Coordinator,Oil / Gas / Energy / Mining,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Asset Management Associate,Purchasing and Inventory,67.5,46.7,57.6,68.8,63.6,83.2,90-100
Guernsey,Procurement Engineer,Purchasing and Inventory,67.5,46.7,57.6,68.8,63.6,83.2,90-100
United Kingdom,Tax Analyst,Accounting and Finance,63.7,33.5,49.4,55.5,63.9,90.1,90-100
United Kingdom,Safety Manager,Engineering,63.7,33.5,49.4,55.5,63.9,90.1,90-100
United Kingdom,Area Director,Executive and Management,63.7,33.5,49.4,55.5,63.9,90.1,90-100
United Kingdom,Community Relations Manager,Health and Medical,63.7,33.5,49.4,55.5,63.9,90.1,90-100
United Kingdom,Data Center Specialist,Information Technology,63.7,33.5,49.4,55.5,63.9,90.1,90-100
United Kingdom,Functional Analyst,Information Technology,63.7,33.5,49.4,55.5,63.9,90.1,90-100
United Kingdom,Claims Supervisor,Insurance,63.7,33.5,49.4,55.5,63.9,90.1,90-100
United Kingdom,Medical Auditor,Insurance,63.7,33.5,49.4,55.5,63.9,90.1,90-100
United Kingdom,Project Manager,Marketing,63.7,33.5,49.4,55.5,63.9,90.1,90-100
United Kingdom,Investor Relations Officer,Public Relations,63.7,33.5,49.4,55.5,63.9,90.1,90-100
United Kingdom,Warehouse Lead,Purchasing and Inventory,63.7,33.5,49.4,55.5,63.9,90.1,90-100
United Kingdom,Telecom Specialist,Telecommunication,63.7,33.5,49.4,55.5,63.9,90.1,90-100
Saudi Arabia,Director of Medical Staff Services,Health and Medical,47.4,12.2,30.7,40.8,32.9,105.1,90-100
Saudi Arabia,Physician - Pulmonary Medicine,Health and Medical,47.4,12.2,30.7,40.8,32.9,105.1,90-100
Saudi Arabia,Procurement Manager,Purchasing and Inventory,47.4,12.2,30.7,40.8,32.9,105.1,90-100
Saudi Arabia,Purchasing Manager,Purchasing and Inventory,47.4,12.2,30.7,40.8,32.9,105.1,90-100
Australia,General Manager,Business Planning,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Customer Service Country Manager,Customer Service and Call Center,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Field Engineering Manager,Engineering,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Client Services Manager,Executive and Management,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Program Manager,Executive and Management,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Zone Manager,Executive and Management,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Technology Development Manager,Factory and Manufacturing,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Cluster Director,Food / Hospitality / Tourism / Catering,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Fleet Manager,Food / Hospitality / Tourism / Catering,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Clinical Genetic Technologist,Health and Medical,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Online Banking Manager,Information Technology,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Policy Change Director,Insurance,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Quality Assurance Executive,Quality Control and Compliance,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Sales Admin Executive,Sales Retail and Wholesale,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Wildlife Biologist,Science and Technical Services,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Professor - Economics,Teaching / Education,72.8,36.6,55.6,73.9,66.9,93.6,90-100
Australia,Professor - Liberal Arts,Teaching / Education,72.8,36.6,55.6,73.9,66.9,93.6,90-100
United States,Security Service Engineer,Electrical and Electronics Trades,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,AS400 Programmer,Information Technology,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,BizTalk Developer,Information Technology,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Program Researcher,Media / Broadcasting / Arts / Entertainment,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,Quality Assurance Specialist,Quality Control and Compliance,72.9,44.7,59.5,74.2,68.4,120.9,90-100
United States,District Leader,Sales Retail and Wholesale,72.9,44.7,59.5,74.2,68.4,120.9,90-100
Cayman Islands,Technical Service Director,Science and Technical Services,111.7,76,94.8,109,99.5,73.7,90-100
Oman,Advertising Manager,Advertising / Graphic Design / Events,44.4,13.3,29.7,39.5,33.5,109.6,90-100
Oman,Investment Banking Analyst,Banking,44.4,13.3,29.7,39.5,33.5,109.6,90-100
Oman,Strategy Director,Business Planning,44.4,13.3,29.7,39.5,33.5,109.6,90-100
Oman,Chief Commercial Officer,Executive and Management,44.4,13.3,29.7,39.5,33.5,109.6,90-100
Oman,Physician Assistant,Health and Medical,44.4,13.3,29.7,39.5,33.5,109.6,90-100
Oman,Biomedical Engineering Director,Pharmaceutical and Biotechnology,44.4,13.3,29.7,39.5,33.5,109.6,90-100
Oman,Mathematician,Science and Technical Services,44.4,13.3,29.7,39.5,33.5,109.6,90-100
Oman,Professor - Chemistry,Teaching / Education,44.4,13.3,29.7,39.5,33.5,109.6,90-100
Costa Rica,Audit Director,Accounting and Finance,53.6,16.5,36,54.2,44.1,37,90-100
Costa Rica,Day Care Director,Care Giving and Child Care,53.6,16.5,36,54.2,44.1,37,90-100
Costa Rica,Geologist,Environmental,53.6,16.5,36,54.2,44.1,37,90-100
Costa Rica,Clinical Molecular Geneticist,Health and Medical,53.6,16.5,36,54.2,44.1,37,90-100
Costa Rica,Epidemiologist,Health and Medical,53.6,16.5,36,54.2,44.1,37,90-100
Costa Rica,Quality Control Manager,Quality Control and Compliance,53.6,16.5,36,54.2,44.1,37,90-100
Costa Rica,Ecologist,Science and Technical Services,53.6,16.5,36,54.2,44.1,37,90-100
Costa Rica,Professor - Electrical Engineering,Teaching / Education,53.6,16.5,36,54.2,44.1,37,90-100
Austria,Power Plant Operations Manager,Oil / Gas / Energy / Mining,66.8,23.7,46.4,64.8,59,84.4,90-100
Belgium,Cost Analyst,Accounting and Finance,63,21.4,43.3,56.1,67.8,90.7,90-100
Belgium,Account Director,Executive and Management,63,21.4,43.3,56.1,67.8,90.7,90-100
Belgium,Eligibility Interviewer,Insurance,63,21.4,43.3,56.1,67.8,90.7,90-100
Belgium,Pharmaceutical Process Engineer,Pharmaceutical and Biotechnology,63,21.4,43.3,56.1,67.8,90.7,90-100
Cuba,Tire Retreader,Automotive,45.6,10.6,29,41.3,25.5,1.7,90-100
Cuba,Support Worker,Care Giving and Child Care,45.6,10.6,29,41.3,25.5,1.7,90-100
Finland,Banking Business Planning Executive,Banking,65.5,20.8,44.3,61.6,63.8,97.3,90-100
Finland,Financial Banking Analysis Manager,Banking,65.5,20.8,44.3,61.6,63.8,97.3,90-100
Finland,Director of Product Management,Executive and Management,65.5,20.8,44.3,61.6,63.8,97.3,90-100
Finland,Regional Manager,Executive and Management,65.5,20.8,44.3,61.6,63.8,97.3,90-100
Finland,Information Technology Operations Manager,Information Technology,65.5,20.8,44.3,61.6,63.8,97.3,90-100
Finland,Warehouse Executive,Purchasing and Inventory,65.5,20.8,44.3,61.6,63.8,97.3,90-100
Finland,Professor - Chemical Engineering,Teaching / Education,65.5,20.8,44.3,61.6,63.8,97.3,90-100
Italy,College President,Teaching / Education,58.9,21.1,41,56.8,55,62.8,90-100
Malta,Director of Communications,Public Relations,55.1,25.3,40.9,49.9,57.5,58.3,90-100
Malta,Professor - Business Administration,Teaching / Education,55.1,25.3,40.9,49.9,57.5,58.3,90-100
Malta,Professor - Civil Engineering,Teaching / Education,55.1,25.3,40.9,49.9,57.5,58.3,90-100
