Country,Job Title,Category,Salary,Currency,Exchange Rate,Salary(USD),SalaryRounded(USD),Cost of Living Index,Rent Index,Cost of Living Plus Rent Index,Groceries Index,Restaurant Price Index,Local Purchasing Power Index
United Arab Emirates,Product Training Specialist,Marketing,207800,AED,3.67,56582.71,56583,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Project Manager,Marketing,265000,AED,3.67,72157.93,72158,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Research Executive,Marketing,288100,AED,3.67,78447.92,78448,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Sales and Marketing Director,Marketing,447700,AED,3.67,121906.06,121906,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Sales Director,Marketing,425100,AED,3.67,115752.21,115752,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Sales Manager,Marketing,421400,AED,3.67,114744.72,114745,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Search Marketing Strategist,Marketing,353600,AED,3.67,96283.19,96283,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Social Media Administrator,Marketing,231000,AED,3.67,62899.93,62900,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Social Media Specialist,Marketing,239300,AED,3.67,65159.97,65160,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Sponsorship Consultant,Marketing,214000,AED,3.67,58270.93,58271,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Team Leader,Marketing,240500,AED,3.67,65486.73,65487,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Trade Marketing Executive,Marketing,312400,AED,3.67,85064.67,85065,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Trade Marketing Manager,Marketing,339100,AED,3.67,92334.92,92335,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Trade Marketing Professional,Marketing,263100,AED,3.67,71640.57,71641,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Web Analytics Manager,Marketing,254800,AED,3.67,69380.53,69381,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Web Content Manager,Marketing,261300,AED,3.67,71150.44,71150,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,3D Artist,Media / Broadcasting / Arts / Entertainment,210500,AED,3.67,57317.9,57318,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,3D Designer,Media / Broadcasting / Arts / Entertainment,200000,AED,3.67,54458.82,54459,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,3D Visualization Specialist,Media / Broadcasting / Arts / Entertainment,209500,AED,3.67,57045.61,57046,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Actor,Media / Broadcasting / Arts / Entertainment,292000,AED,3.67,79509.87,79510,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Art Administrator,Media / Broadcasting / Arts / Entertainment,232900,AED,3.67,63417.29,63417,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Art Director,Media / Broadcasting / Arts / Entertainment,296000,AED,3.67,80599.05,80599,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Art Lead,Media / Broadcasting / Arts / Entertainment,286400,AED,3.67,77985.02,77985,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Associate Media Director,Media / Broadcasting / Arts / Entertainment,251500,AED,3.67,68481.96,68482,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Associate Producer,Media / Broadcasting / Arts / Entertainment,307400,AED,3.67,83703.2,83703,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Broadcast News Analyst,Media / Broadcasting / Arts / Entertainment,228500,AED,3.67,62219.2,62219,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Broadcasting Journalist,Media / Broadcasting / Arts / Entertainment,263200,AED,3.67,71667.8,71668,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Broadcasting Presenter,Media / Broadcasting / Arts / Entertainment,283700,AED,3.67,77249.83,77250,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Cartoonist / Animator,Media / Broadcasting / Arts / Entertainment,204700,AED,3.67,55738.6,55739,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,CAS Engineer,Media / Broadcasting / Arts / Entertainment,239000,AED,3.67,65078.28,65078,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Censorship Executive,Media / Broadcasting / Arts / Entertainment,252300,AED,3.67,68699.8,68700,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Choreographer,Media / Broadcasting / Arts / Entertainment,196800,AED,3.67,53587.47,53587,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Communications Manager,Media / Broadcasting / Arts / Entertainment,311700,AED,3.67,84874.06,84874,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Correspondent,Media / Broadcasting / Arts / Entertainment,252300,AED,3.67,68699.8,68700,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Dance Director,Media / Broadcasting / Arts / Entertainment,207700,AED,3.67,56555.48,56555,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Dancer,Media / Broadcasting / Arts / Entertainment,189300,AED,3.67,51545.27,51545,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Director of Photography,Media / Broadcasting / Arts / Entertainment,237400,AED,3.67,64642.61,64643,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Events Manager,Media / Broadcasting / Arts / Entertainment,231000,AED,3.67,62899.93,62900,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Journalist,Media / Broadcasting / Arts / Entertainment,275800,AED,3.67,75098.71,75099,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Media Design Manager,Media / Broadcasting / Arts / Entertainment,378300,AED,3.67,103008.85,103009,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Media Operations Manager,Media / Broadcasting / Arts / Entertainment,309800,AED,3.67,84356.71,84357,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Media Planner,Media / Broadcasting / Arts / Entertainment,191600,AED,3.67,52171.55,52172,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Media Producer,Media / Broadcasting / Arts / Entertainment,275200,AED,3.67,74935.33,74935,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Media Product Development Manager,Media / Broadcasting / Arts / Entertainment,382600,AED,3.67,104179.71,104180,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Media Production Manager,Media / Broadcasting / Arts / Entertainment,384500,AED,3.67,104697.07,104697,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Media Program Director,Media / Broadcasting / Arts / Entertainment,401300,AED,3.67,109271.61,109272,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Media Relation Executive,Media / Broadcasting / Arts / Entertainment,409000,AED,3.67,111368.28,111368,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Media Relations Manager,Media / Broadcasting / Arts / Entertainment,388100,AED,3.67,105677.33,105677,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Media Sales Manager,Media / Broadcasting / Arts / Entertainment,412000,AED,3.67,112185.16,112185,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Movement and Dance Coordinator,Media / Broadcasting / Arts / Entertainment,210500,AED,3.67,57317.9,57318,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Music Consultant,Media / Broadcasting / Arts / Entertainment,207800,AED,3.67,56582.71,56583,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,News Associate,Media / Broadcasting / Arts / Entertainment,196800,AED,3.67,53587.47,53587,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,News Reporter,Media / Broadcasting / Arts / Entertainment,271300,AED,3.67,73873.38,73873,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Producer,Media / Broadcasting / Arts / Entertainment,377200,AED,3.67,102709.33,102709,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Product Planner,Media / Broadcasting / Arts / Entertainment,196800,AED,3.67,53587.47,53587,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Production Artist,Media / Broadcasting / Arts / Entertainment,197600,AED,3.67,53805.31,53805,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Production Director,Media / Broadcasting / Arts / Entertainment,313700,AED,3.67,85418.65,85419,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Program Researcher,Media / Broadcasting / Arts / Entertainment,233900,AED,3.67,63689.58,63690,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Television Executive Producer,Media / Broadcasting / Arts / Entertainment,417100,AED,3.67,113573.86,113574,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Transmission Engineer,Media / Broadcasting / Arts / Entertainment,207700,AED,3.67,56555.48,56555,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Video Producer,Media / Broadcasting / Arts / Entertainment,208600,AED,3.67,56800.54,56801,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Videographer,Media / Broadcasting / Arts / Entertainment,192000,AED,3.67,52280.46,52280,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Visual Designer,Media / Broadcasting / Arts / Entertainment,201100,AED,3.67,54758.34,54758,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Assistant Yard Manager,Oil / Gas / Energy / Mining,221500,AED,3.67,60313.14,60313,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Associate Analyst,Oil / Gas / Energy / Mining,233900,AED,3.67,63689.58,63690,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Biomass Power Plant Manager,Oil / Gas / Energy / Mining,311700,AED,3.67,84874.06,84874,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Chemical Plant Operator,Oil / Gas / Energy / Mining,185100,AED,3.67,50401.63,50402,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Chief Contract Compliance Engineer,Oil / Gas / Energy / Mining,233600,AED,3.67,63607.9,63608,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Completions Engineer,Oil / Gas / Energy / Mining,200000,AED,3.67,54458.82,54459,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Cost Engineer,Oil / Gas / Energy / Mining,221500,AED,3.67,60313.14,60313,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Crude Oil Marketing Representative,Oil / Gas / Energy / Mining,232900,AED,3.67,63417.29,63417,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Distribution Manager,Oil / Gas / Energy / Mining,292000,AED,3.67,79509.87,79510,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Electric and Gas Operations Manager,Oil / Gas / Energy / Mining,514300,AED,3.67,140040.84,140041,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Energy Advisor,Oil / Gas / Energy / Mining,351200,AED,3.67,95629.68,95630,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Energy Analyst,Oil / Gas / Energy / Mining,327800,AED,3.67,89258,89258,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Energy Auditor,Oil / Gas / Energy / Mining,267100,AED,3.67,72729.75,72730,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Energy Dispatch Director,Oil / Gas / Energy / Mining,394300,AED,3.67,107365.55,107366,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Energy Technical Manager,Oil / Gas / Energy / Mining,283400,AED,3.67,77168.14,77168,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Energy Technical Support Manager,Oil / Gas / Energy / Mining,279400,AED,3.67,76078.97,76079,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Engineering Geologist,Oil / Gas / Energy / Mining,392300,AED,3.67,106820.97,106821,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Exploration Manager,Oil / Gas / Energy / Mining,372600,AED,3.67,101456.77,101457,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Field Safety Auditor,Oil / Gas / Energy / Mining,254700,AED,3.67,69353.3,69353,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Fluids Engineer,Oil / Gas / Energy / Mining,200000,AED,3.67,54458.82,54459,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Fuel Cell Engineer,Oil / Gas / Energy / Mining,239300,AED,3.67,65159.97,65160,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Gas Supply Manager,Oil / Gas / Energy / Mining,340400,AED,3.67,92688.9,92689,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Geologist,Oil / Gas / Energy / Mining,417200,AED,3.67,113601.09,113601,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Geophysicist,Oil / Gas / Energy / Mining,412000,AED,3.67,112185.16,112185,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Geothermal Production Manager,Oil / Gas / Energy / Mining,372600,AED,3.67,101456.77,101457,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,HSE Engineer,Oil / Gas / Energy / Mining,222300,AED,3.67,60530.97,60531,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Inspector,Oil / Gas / Energy / Mining,200000,AED,3.67,54458.82,54459,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Lead Technical Field Advisor,Oil / Gas / Energy / Mining,281500,AED,3.67,76650.78,76651,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Maintenance Engineer,Oil / Gas / Energy / Mining,212500,AED,3.67,57862.49,57862,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Maintenance Superintendent,Oil / Gas / Energy / Mining,191600,AED,3.67,52171.55,52172,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Mine Engineer,Oil / Gas / Energy / Mining,205700,AED,3.67,56010.89,56011,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Mine Surveyor,Oil / Gas / Energy / Mining,253400,AED,3.67,68999.32,68999,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Mining Project Administrator,Oil / Gas / Energy / Mining,195200,AED,3.67,53151.8,53152,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Mining Project Controls Consultant,Oil / Gas / Energy / Mining,252300,AED,3.67,68699.8,68700,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Mining Project Coordinator,Oil / Gas / Energy / Mining,192600,AED,3.67,52443.84,52444,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Mining Project Engineer,Oil / Gas / Energy / Mining,210500,AED,3.67,57317.9,57318,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Mining Project Manager,Oil / Gas / Energy / Mining,279400,AED,3.67,76078.97,76079,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Mining Site Manager,Oil / Gas / Energy / Mining,294700,AED,3.67,80245.06,80245,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Mining Team Leader,Oil / Gas / Energy / Mining,228500,AED,3.67,62219.2,62219,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Oil Trader,Oil / Gas / Energy / Mining,294700,AED,3.67,80245.06,80245,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Petroleum Engineer,Oil / Gas / Energy / Mining,233900,AED,3.67,63689.58,63690,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Petroleum Geologist,Oil / Gas / Energy / Mining,407300,AED,3.67,110905.38,110905,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Power Plant Operations Manager,Oil / Gas / Energy / Mining,425100,AED,3.67,115752.21,115752,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Reliability Engineer,Oil / Gas / Energy / Mining,207800,AED,3.67,56582.71,56583,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Reservoir Engineer,Oil / Gas / Energy / Mining,197600,AED,3.67,53805.31,53805,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Risk Analyst,Oil / Gas / Energy / Mining,257700,AED,3.67,70170.18,70170,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Roughneck,Oil / Gas / Energy / Mining,214000,AED,3.67,58270.93,58271,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Solar Energy Installation Manager,Oil / Gas / Energy / Mining,335100,AED,3.67,91245.75,91246,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Solar Energy Systems Engineer,Oil / Gas / Energy / Mining,215100,AED,3.67,58570.46,58570,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Supply Operations Manager,Oil / Gas / Energy / Mining,354000,AED,3.67,96392.1,96392,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Sustainability Specialist,Oil / Gas / Energy / Mining,352000,AED,3.67,95847.52,95848,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,System Development Advisor,Oil / Gas / Energy / Mining,252300,AED,3.67,68699.8,68700,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Wind Energy Project Manager,Oil / Gas / Energy / Mining,312400,AED,3.67,85064.67,85065,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Animal Breeder,Pet Care,232400,AED,3.67,63281.14,63281,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Animal Scientist,Pet Care,332100,AED,3.67,90428.86,90429,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Veterinarian,Pet Care,279400,AED,3.67,76078.97,76079,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Veterinary Assistant,Pet Care,189300,AED,3.67,51545.27,51545,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Veterinary Office Manager,Pet Care,313700,AED,3.67,85418.65,85419,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Veterinary Technician,Pet Care,192600,AED,3.67,52443.84,52444,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Zoo Keeper,Pet Care,185100,AED,3.67,50401.63,50402,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Zoo Veterinarian,Pet Care,296000,AED,3.67,80599.05,80599,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Assistant Pharmacist,Pharmaceutical and Biotechnology,207700,AED,3.67,56555.48,56555,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Assistant Pharmacy Director,Pharmaceutical and Biotechnology,394300,AED,3.67,107365.55,107366,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Associate Medical Affairs Director,Pharmaceutical and Biotechnology,510300,AED,3.67,138951.67,138952,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Bioinformatics Scientist,Pharmaceutical and Biotechnology,459300,AED,3.67,125064.67,125065,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Bioinformatics Technician,Pharmaceutical and Biotechnology,210500,AED,3.67,57317.9,57318,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Biological Scientist,Pharmaceutical and Biotechnology,524400,AED,3.67,142791.01,142791,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Biological Technician,Pharmaceutical and Biotechnology,225700,AED,3.67,61456.77,61457,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Biomedical Engineer,Pharmaceutical and Biotechnology,194600,AED,3.67,52988.43,52988,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Biomedical Engineering Director,Pharmaceutical and Biotechnology,394500,AED,3.67,107420.01,107420,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Biostatistician,Pharmaceutical and Biotechnology,327800,AED,3.67,89258,89258,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Biotechnologist,Pharmaceutical and Biotechnology,301600,AED,3.67,82123.89,82124,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Biotechnology Lead Data Manager,Pharmaceutical and Biotechnology,243000,AED,3.67,66167.46,66167,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Chemical Process Technician,Pharmaceutical and Biotechnology,215100,AED,3.67,58570.46,58570,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Clinical Consultant,Pharmaceutical and Biotechnology,330700,AED,3.67,90047.65,90048,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Clinical Data Manager,Pharmaceutical and Biotechnology,325900,AED,3.67,88740.64,88741,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Clinical Data Specialist,Pharmaceutical and Biotechnology,277400,AED,3.67,75534.38,75534,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Clinical Informatics Specialist,Pharmaceutical and Biotechnology,246500,AED,3.67,67120.49,67120,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Clinical Operations Manager,Pharmaceutical and Biotechnology,450300,AED,3.67,122614.02,122614,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Clinical Pharmacist,Pharmaceutical and Biotechnology,307400,AED,3.67,83703.2,83703,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Clinical Pharmacy Specialist,Pharmaceutical and Biotechnology,365400,AED,3.67,99496.26,99496,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Clinical Project Manager,Pharmaceutical and Biotechnology,277400,AED,3.67,75534.38,75534,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Clinical Research Associate,Pharmaceutical and Biotechnology,277400,AED,3.67,75534.38,75534,57.8,46.9,52.6,45,50,98.7
United Arab Emirates,Clinical Research Manager,Pharmaceutical and Biotechnology,442300,AED,3.67,120435.67,120436,57.8,46.9,52.6,45,50,98.7
